account_id,account_age_days,total_value
A086756,1218.0,44283.84
A086757,595.0,90803.79
A086758,1400.0,66895.08
A086759,1466.0,100495.0
A086760,669.0,47644.36
A086761,1286.0,114397.5
A086762,622.0,96897.91
A086763,575.0,41797.52
A086764,1175.0,69336.11
A086765,752.0,52277.15
A086766,633.0,77275.84
A086767,753.0,84274.24
A086768,1284.0,26433.07
A086769,599.0,27462.85
A086770,1465.0,42213.8
A086771,765.0,32721.3
A086772,797.0,96713.06
A086773,1025.0,41456.09
A086774,931.0,103647.07
A086775,996.0,88340.27
A086776,1502.0,85199.4
A086777,726.0,94910.86
A086778,803.0,56186.53
A086779,1112.0,110120.23
A086780,1334.0,83470.48
A086781,1436.0,84027.87
A086782,1554.0,98941.45
A086783,686.0,91733.92
A086784,1194.0,111873.02
A086785,1381.0,48002.99
A086786,1366.0,71876.5
A086787,1107.0,82256.82
A086788,1421.0,29522.53
A086789,987.0,83326.05
A086790,1306.0,107671.03
A086791,860.0,96966.96
A086792,1486.0,23818.87
A086793,949.0,66956.03
A086794,1414.0,39673.48
A086795,630.0,108445.54
A086796,697.0,47196.48
A086797,1142.0,63925.85
A086798,1107.0,87471.44
A086799,442.0,88103.2
A086800,854.0,82691.12
A086801,666.0,117350.86
A086802,1262.0,73318.71
A086803,1557.0,91232.23
A086804,1296.0,65674.78
A086805,1583.0,85489.06
A086806,1083.0,65914.03
A086807,1109.0,82520.57
A086808,1041.0,99360.29
A086809,507.0,30086.93
A086810,430.0,105531.6
A086811,939.0,88996.87
A086812,875.0,78428.58
A086813,1124.0,106377.23
A086814,708.0,49265.64
A086815,588.0,140407.28
A086816,684.0,45688.8
A086817,525.0,73383.89
A086818,736.0,44701.16
A086819,1356.0,110844.69
A086820,1499.0,26699.78
A086821,1446.0,41108.37
A086822,1589.0,70702.98
A086823,1562.0,64145.4
A086824,1037.0,96399.41
A086825,1120.0,74010.2
A086826,1555.0,84062.13
A086827,1385.0,145382.83
A086828,1130.0,64037.08
A086829,870.0,67827.97
A086830,705.0,45065.05
A086831,1295.0,44364.37
A086832,647.0,101070.83
A086833,1103.0,101416.48
A086834,753.0,72604.09
A086835,1490.0,22608.57
A086836,969.0,29635.91
A086837,1507.0,81977.54
A086838,1013.0,27764.84
A086839,530.0,37448.36
A086840,644.0,122136.72
A086841,867.0,98033.58
A086842,1144.0,69154.35
A086843,430.0,56949.57
A086844,1099.0,75820.88
A086845,511.0,20316.26
A086846,912.0,98434.21
A086847,1156.0,47147.39
A086848,1455.0,85867.97
A086849,1339.0,80987.33
A086850,1590.0,35836.14
A086851,982.0,107409.0
A086852,767.0,71389.54
A086853,516.0,61092.23
A086854,1489.0,38951.27
A086855,960.0,85353.51
A086856,1335.0,50687.86
A086857,529.0,57403.53
A086858,676.0,91863.66
A086859,807.0,69880.95
A086860,978.0,64865.11
A086861,718.0,104742.5
A086862,834.0,109765.36
A086863,1465.0,44254.47
A086864,1150.0,113467.44
A086865,898.0,109964.58
A086866,418.0,117396.51
A086867,1084.0,58337.85
A086868,1034.0,123454.75
A086869,1021.0,76537.31
A086870,987.0,35701.49
A086871,655.0,68795.27
A086872,607.0,100649.73
A086873,1416.0,95331.67
A086874,1082.0,78573.33
A086875,1014.0,72565.92
A086876,1178.0,28548.08
A086877,958.0,45307.24
A086878,694.0,122699.01
A086879,1125.0,55961.91
A086880,1472.0,98615.68
A086881,1064.0,70609.01
A086882,1298.0,45251.98
A086883,1043.0,14377.79
A086884,1130.0,130064.82
A086885,665.0,29763.93
A086886,818.0,66685.28
A086887,1516.0,59073.21
A086888,1413.0,58988.87
A086889,552.0,26416.99
A086890,1046.0,55383.11
A086891,514.0,62717.11
A086892,1459.0,127539.61
A086893,812.0,103381.09
A086894,1442.0,92336.12
A086895,866.0,99027.66
A086896,1044.0,87587.55
A086897,1079.0,115563.21
A086898,1005.0,64977.18
A086899,767.0,126205.77
A086900,1041.0,119924.16
A086901,500.0,20150.29
A086902,1555.0,90726.26
A086903,779.0,49347.58
A086904,884.0,114793.72
A086905,1286.0,57228.85
A086906,528.0,81412.33
A086907,1258.0,93473.36
A086908,459.0,57072.24
A086909,1403.0,66254.06
A086910,1022.0,37534.75
A086911,672.0,45405.77
A086912,642.0,30496.13
A086913,1284.0,118524.34
A086914,556.0,81867.26
A086915,483.0,91672.89
A086916,592.0,30259.23
A086917,1071.0,79310.9
A086918,1346.0,48759.84
A086919,1325.0,27071.37
A086920,561.0,90341.5
A086921,1210.0,100312.69
A086922,1453.0,112099.99
A086923,1269.0,84592.5
A086924,642.0,40409.4
A086925,1472.0,49725.48
A086926,1103.0,62318.68
A086927,874.0,75147.96
A086928,896.0,138793.29
A086929,842.0,123478.89
A086930,1458.0,51494.22
A086931,1478.0,64243.29
A086932,566.0,102129.59
A086933,1046.0,52102.87
A086934,639.0,85400.5
A086935,1558.0,31946.52
A086936,439.0,31720.25
A086937,574.0,52797.41
A086938,871.0,34391.19
A086939,997.0,98690.64
A086940,1107.0,116401.77
A086941,985.0,65305.94
A086942,1581.0,90491.86
A086943,1103.0,118318.78
A086944,1101.0,52088.88
A086945,1279.0,40775.23
A086946,1151.0,91739.87
A086947,987.0,81529.9
A086948,822.0,72064.19
A086949,1486.0,103984.89
A086950,1108.0,132289.26
A086951,1117.0,85241.04
A086952,1261.0,90308.08
A086953,1331.0,66525.99
A086954,1401.0,82625.13
A086955,818.0,50844.13
A086956,803.0,39406.15
A086957,686.0,50785.21
A086958,1586.0,71149.0
A086959,774.0,73850.73
A086960,1467.0,79351.68
A086961,1021.0,29546.11
A086962,1121.0,98854.67
A086963,1367.0,87376.81
A086964,1581.0,95038.93
A086965,846.0,67867.85
A086966,1481.0,80451.02
A086967,1333.0,26845.08
A086968,863.0,63826.48
A086969,801.0,119139.22
A086970,413.0,34173.55
A086971,1225.0,115749.86
A086972,1186.0,34930.97
A086973,1265.0,43292.25
A086974,855.0,24253.65
A086975,1285.0,100686.87
A086976,452.0,55712.13
A086977,1384.0,73052.7
A086978,883.0,47741.38
A086979,866.0,20142.34
A086980,1297.0,38165.13
A086981,1350.0,37895.62
A086982,877.0,48087.1
A086983,703.0,52783.07
A086984,1518.0,94696.54
A086985,1066.0,65835.72
A086986,662.0,133513.51
A086987,1170.0,59887.99
A086988,1397.0,38877.68
A086989,783.0,35603.37
A086990,1331.0,51147.14
A086991,1283.0,44302.64
A086992,914.0,91710.89
A086993,737.0,100615.85
A086994,1546.0,50772.63
A086995,1407.0,77698.06
A086996,824.0,51359.16
A086997,642.0,34946.52
A086998,1144.0,97329.49
A086999,1419.0,84783.94
A087000,1250.0,67101.24
A087001,559.0,30859.29
A087002,1280.0,43871.76
A087003,686.0,73901.6
A087004,1462.0,53443.94
A087005,1197.0,42122.21
A087006,1068.0,33164.32
A087007,895.0,86330.09
A087008,559.0,54339.91
A087009,1357.0,131945.64
A087010,882.0,64596.0
A087011,1132.0,136153.61
A087012,1035.0,46186.4
A087013,708.0,97355.01
A087014,1271.0,75045.34
A087015,746.0,123944.78
A087016,1384.0,95768.6
A087017,481.0,41105.16
A087018,1031.0,62719.93
A087019,637.0,48500.98
A087020,712.0,46588.69
A087021,778.0,68150.37
A087022,698.0,46218.61
A087023,554.0,117490.76
A087024,1571.0,111994.41
A087025,864.0,68082.81
A087026,604.0,37175.16
A087027,1438.0,43439.25
A087028,441.0,108686.74
A087029,1073.0,114069.07
A087030,728.0,85556.64
A087031,465.0,62266.82
A087032,1347.0,18330.44
A087033,416.0,128785.16
A087034,564.0,110030.64
A087035,643.0,46994.35
A087036,1453.0,67858.1
A087037,457.0,105071.27
A087038,1485.0,108432.95
A087039,989.0,95997.48
A087040,1300.0,68198.82
A087041,1505.0,125491.4
A087042,635.0,108039.43
A087043,723.0,85435.14
A087044,830.0,21465.36
A087045,1280.0,24599.11
A087046,1385.0,26423.63
A087047,1045.0,105452.7
A087048,1188.0,50262.2
A087049,1391.0,69840.37
A087050,621.0,70723.72
A087051,1556.0,42900.01
A087052,755.0,120900.65
A087053,987.0,51084.31
A087054,1577.0,58541.16
A087055,779.0,92885.32
A087056,973.0,30962.79
A087057,943.0,79294.12
A087058,960.0,100282.81
A087059,1369.0,40996.37
A087060,1506.0,97328.21
A087061,917.0,85266.37
A087062,1512.0,60529.09
A087063,1420.0,54890.63
A087064,955.0,71715.2
A087065,1500.0,59278.03
A087066,413.0,60520.78
A087067,1020.0,40924.1
A087068,982.0,51425.1
A087069,977.0,33584.23
A087070,1574.0,44206.61
A087071,1399.0,53545.94
A087072,1422.0,89196.9
A087073,1374.0,35968.31
A087074,1295.0,49466.67
A087075,1168.0,61928.04
A087076,530.0,122069.41
A087077,1438.0,80012.48
A087078,588.0,56476.7
A087079,1050.0,73791.01
A087080,584.0,12186.87
A087081,1458.0,92083.69
A087082,1144.0,35935.03
A087083,1551.0,112623.01
A087084,1581.0,28660.56
A087085,1544.0,72934.92
A087086,1484.0,24090.79
A087087,434.0,29587.64
A087088,939.0,32259.28
A087089,496.0,67972.49
A087090,965.0,57483.53
A087091,872.0,30927.16
A087092,1495.0,65044.73
A087093,1459.0,29096.15
A087094,1087.0,79415.13
A087095,1596.0,55309.23
A087096,1023.0,44191.15
A087097,814.0,121085.95
A087098,1057.0,125852.28
A087099,836.0,47554.51
A087100,463.0,28674.58
A087101,920.0,80224.63
A087102,827.0,34356.7
A087103,829.0,117847.29
A087104,1302.0,80956.69
A087105,1037.0,113245.2
A087106,717.0,117455.57
A087107,1088.0,117929.78
A087108,863.0,64947.8
A087109,1531.0,47355.13
A087110,880.0,75778.15
A087111,1135.0,126520.01
A087112,1205.0,111948.16
A087113,689.0,44580.18
A087114,933.0,14260.97
A087115,1185.0,10959.59
A087116,1403.0,105504.21
A087117,616.0,58982.0
A087118,1188.0,18817.29
A087119,1546.0,58398.47
A087120,973.0,106830.88
A087121,491.0,97729.86
A087122,1340.0,107456.62
A087123,1553.0,79266.63
A087124,771.0,111662.23
A087125,1508.0,30323.35
A087126,1402.0,91377.05
A087127,1087.0,107409.5
A087128,495.0,64646.08
A087129,1058.0,84088.84
A087130,776.0,81752.95
A087131,1570.0,120869.0
A087132,1449.0,75515.61
A087133,1353.0,67309.99
A087134,1232.0,102007.28
A087135,1524.0,80571.62
A087136,638.0,68685.43
A087137,788.0,62883.89
A087138,971.0,118200.09
A087139,1171.0,30062.11
A087140,1139.0,53219.31
A087141,1417.0,18631.66
A087142,1264.0,99751.97
A087143,1402.0,34567.11
A087144,1089.0,118139.26
A087145,1042.0,60753.54
A087146,1289.0,37553.21
A087147,1415.0,94319.19
A087148,471.0,93380.06
A087149,999.0,60426.49
A087150,695.0,32311.0
A087151,449.0,81441.83
A087152,1320.0,52231.98
A087153,1310.0,74654.23
A087154,802.0,52280.28
A087155,1146.0,39332.93
A087156,712.0,61313.37
A087157,935.0,100588.68
A087158,688.0,105367.06
A087159,1101.0,108180.72
A087160,1399.0,38418.12
A087161,720.0,103705.54
A087162,1588.0,95344.89
A087163,640.0,112514.16
A087164,1367.0,104748.81
A087165,603.0,96822.59
A087166,1250.0,134187.64
A087167,513.0,41028.8
A087168,659.0,39960.49
A087169,876.0,96138.78
A087170,1517.0,56350.99
A087171,988.0,83451.0
A087172,1004.0,48839.19
A087173,1027.0,80681.75
A087174,580.0,70970.02
A087175,926.0,85390.53
A087176,539.0,77118.56
A087177,1493.0,72173.85
A087178,947.0,112925.19
A087179,1418.0,70733.46
A087180,540.0,51638.72
A087181,995.0,118815.58
A087182,713.0,74136.38
A087183,1220.0,68905.59
A087184,510.0,65244.55
A087185,1516.0,26443.55
A087186,795.0,94018.04
A087187,415.0,81729.07
A087188,1141.0,109345.88
A087189,778.0,68269.4
A087190,1238.0,26922.58
A087191,801.0,101940.96
A087192,494.0,47421.01
A087193,906.0,69141.55
A087194,833.0,48577.28
A087195,741.0,65216.04
A087196,1500.0,51406.7
A087197,429.0,97237.94
A087198,909.0,101585.73
A087199,1589.0,45945.91
A087200,758.0,95866.97
A087201,629.0,93138.52
A087202,509.0,75631.65
A087203,1212.0,47776.15
A087204,613.0,75454.26
A087205,1197.0,28980.77
A087206,751.0,25510.61
A087207,1366.0,43652.59
A087208,728.0,71051.99
A087209,727.0,122024.9
A087210,1023.0,91779.89
A087211,770.0,76750.81
A087212,939.0,76217.61
A087213,986.0,96272.31
A087214,997.0,115285.43
A087215,753.0,46943.46
A087216,1544.0,54931.91
A087217,741.0,42377.18
A087218,1182.0,133785.49
A087219,1111.0,25627.56
A087220,1170.0,122405.62
A087221,417.0,108071.3
A087222,1406.0,69538.5
A087223,1298.0,103614.16
A087224,1105.0,61827.2
A087225,529.0,110981.32
A087226,1134.0,60109.46
A087227,447.0,37080.12
A087228,432.0,61905.23
A087229,563.0,39195.02
A087230,674.0,83556.39
A087231,1494.0,81267.57
A087232,564.0,41201.16
A087233,846.0,54462.77
A087234,1499.0,14626.49
A087235,1566.0,104887.1
A087236,795.0,27829.18
A087237,1173.0,74614.63
A087238,523.0,116206.57
A087239,951.0,51263.54
A087240,1380.0,51946.95
A087241,1040.0,82265.44
A087242,514.0,23196.62
A087243,1035.0,71376.54
A087244,959.0,57999.57
A087245,900.0,45611.09
A087246,1046.0,113304.9
A087247,1573.0,128477.16
A087248,566.0,81504.86
A087249,502.0,85676.07
A087250,1283.0,51756.1
A087251,1476.0,25314.22
A087252,1221.0,69005.12
A087253,1241.0,67271.87
A087254,1195.0,59156.11
A087255,1204.0,27876.9
A087256,655.0,96671.95
A087257,1517.0,38966.66
A087258,822.0,94840.47
A087259,1019.0,121264.55
A087260,1333.0,106074.91
A087261,1134.0,81011.99
A087262,1317.0,25106.12
A087263,599.0,85348.17
A087264,704.0,121882.33
A087265,1448.0,32180.21
A087266,1527.0,45975.75
A087267,777.0,87475.94
A087268,450.0,78166.97
A087269,787.0,159285.53
A087270,885.0,108314.29
A087271,1167.0,53369.96
A087272,1513.0,72673.89
A087273,1382.0,63825.33
A087274,834.0,105640.55
A087275,1216.0,59322.42
A087276,1589.0,32083.72
A087277,1255.0,84528.79
A087278,872.0,77860.52
A087279,892.0,37976.55
A087280,920.0,50425.7
A087281,1203.0,68852.3
A087282,463.0,40841.05
A087283,1175.0,118773.38
A087284,1448.0,36615.59
A087285,1305.0,48905.18
A087286,1279.0,44412.53
A087287,686.0,60891.97
A087288,1409.0,91184.2
A087289,1371.0,130076.91
A087290,1490.0,34330.33
A087291,667.0,105320.4
A087292,963.0,35918.91
A087293,1125.0,103378.64
A087294,466.0,92843.34
A087295,1200.0,60994.77
A087296,1183.0,24429.45
A087297,467.0,108089.73
A087298,598.0,133784.61
A087299,1130.0,91625.05
A087300,1466.0,114503.19
A087301,561.0,55975.78
A087302,955.0,46103.54
A087303,651.0,82833.99
A087304,700.0,32370.72
A087305,1334.0,52889.7
A087306,1418.0,48520.2
A087307,1220.0,91636.62
A087308,1111.0,22229.76
A087309,973.0,106643.35
A087310,1228.0,57568.2
A087311,1074.0,101993.08
A087312,607.0,28331.22
A087313,1023.0,48439.45
A087314,438.0,52361.1
A087315,1046.0,49269.14
A087316,852.0,83458.93
A087317,1065.0,20592.81
A087318,769.0,67713.5
A087319,1469.0,111820.84
A087320,1227.0,25978.13
A087321,1136.0,101881.99
A087322,835.0,34831.25
A087323,853.0,48423.75
A087324,1415.0,44416.53
A087325,605.0,64519.09
A087326,981.0,18391.92
A087327,839.0,67370.87
A087328,1438.0,28715.43
A087329,485.0,127774.99
A087330,1523.0,50041.2
A087331,435.0,69301.53
A087332,740.0,95880.17
A087333,852.0,79063.66
A087334,848.0,150631.55
A087335,602.0,72584.53
A087336,1482.0,84047.62
A087337,1343.0,60457.77
A087338,1125.0,144403.04
A087339,1188.0,59994.42
A087340,1477.0,72458.02
A087341,1007.0,30334.29
A087342,1345.0,63069.07
A087343,1374.0,113950.54
A087344,1200.0,101065.18
A087345,1145.0,38291.36
A087346,678.0,36555.0
A087347,613.0,110216.64
A087348,422.0,86836.34
A087349,1568.0,64384.15
A087350,1057.0,37911.7
A087351,536.0,77019.12
A087352,650.0,68209.19
A087353,668.0,122327.97
A087354,1471.0,100673.76
A087355,946.0,60842.86
A087356,1009.0,56478.11
A087357,1191.0,72169.97
A087358,1586.0,93777.99
A087359,1400.0,36639.95
A087360,1320.0,125840.3
A087361,1291.0,99317.1
A087362,1524.0,60978.96
A087363,1453.0,62110.4
A087364,1240.0,84069.22
A087365,1040.0,91091.29
A087366,630.0,40708.73
A087367,1354.0,84039.04
A087368,1479.0,101760.27
A087369,1534.0,34752.13
A087370,1229.0,70431.67
A087371,1211.0,71737.99
A087372,1163.0,32009.07
A087373,1413.0,130762.43
A087374,899.0,90027.15
A087375,709.0,15427.76
A087376,1051.0,41130.89
A087377,1448.0,66326.95
A087378,435.0,114101.42
A087379,611.0,113758.6
A087380,830.0,57771.97
A087381,788.0,90111.22
A087382,680.0,76428.92
A087383,825.0,86438.88
A087384,1190.0,65368.13
A087385,1093.0,75680.23
A087386,1331.0,120188.81
A087387,912.0,58085.95
A087388,1405.0,25405.39
A087389,810.0,77123.81
A087390,418.0,109836.12
A087391,1287.0,103685.69
A087392,615.0,60785.26
A087393,1379.0,33118.18
A087394,1524.0,21666.95
A087395,1373.0,52688.77
A087396,1473.0,74581.05
A087397,726.0,30354.2
A087398,927.0,126670.31
A087399,1436.0,71182.24
A087400,1580.0,34632.62
A087401,1247.0,89954.02
A087402,1344.0,60993.24
A087403,1085.0,103731.26
A087404,1552.0,115268.29
A087405,539.0,32123.31
A087406,529.0,58677.58
A087407,1343.0,36953.57
A087408,1034.0,23823.19
A087409,670.0,28655.45
A087410,1022.0,46390.45
A087411,1113.0,108057.76
A087412,731.0,98733.51
A087413,1282.0,84437.91
A087414,476.0,95290.6
A087415,421.0,83630.19
A087416,624.0,85566.57
A087417,779.0,48291.05
A087418,804.0,103323.95
A087419,949.0,70981.29
A087420,574.0,38476.1
A087421,673.0,36367.26
A087422,708.0,101188.01
A087423,648.0,105624.22
A087424,1487.0,34340.54
A087425,1533.0,48373.62
A087426,1301.0,112280.95
A087427,1119.0,59029.15
A087428,1371.0,28478.62
A087429,1457.0,61952.15
A087430,602.0,93349.74
A087431,1350.0,82728.92
A087432,1029.0,75351.88
A087433,1033.0,86800.44
A087434,924.0,73129.05
A087435,1379.0,118314.32
A087436,937.0,146551.34
A087437,479.0,24943.15
A087438,574.0,45756.4
A087439,598.0,62280.14
A087440,575.0,34892.35
A087441,463.0,78197.11
A087442,1037.0,34997.99
A087443,1456.0,107939.11
A087444,619.0,34427.83
A087445,1569.0,70464.92
A087446,1116.0,66297.63
A087447,843.0,89868.75
A087448,827.0,75434.72
A087449,1103.0,27512.31
A087450,1174.0,8094.56
A087451,1330.0,94783.68
A087452,1040.0,102262.46
A087453,1057.0,84802.81
A087454,626.0,22345.9
A087455,753.0,78371.94
A087456,718.0,79602.68
A087457,585.0,77165.54
A087458,1351.0,63253.68
A087459,1095.0,62584.31
A087460,1100.0,93723.76
A087461,878.0,20241.44
A087462,1060.0,100822.73
A087463,1487.0,23805.83
A087464,1117.0,87749.47
A087465,1452.0,34415.43
A087466,1405.0,31344.63
A087467,531.0,41242.25
A087468,711.0,43753.9
A087469,486.0,40429.54
A087470,1357.0,55658.01
A087471,910.0,55976.26
A087472,679.0,88339.74
A087473,697.0,60319.95
A087474,823.0,22143.52
A087475,664.0,61448.24
A087476,675.0,86023.31
A087477,1330.0,39579.04
A087478,1459.0,110766.96
A087479,686.0,118211.19
A087480,823.0,133680.49
A087481,1248.0,39270.9
A087482,533.0,36563.13
A087483,1523.0,88655.04
A087484,1412.0,39209.62
A087485,1130.0,52533.79
A087486,1012.0,51698.53
A087487,1285.0,104183.73
A087488,1192.0,45189.84
A087489,861.0,109777.53
A087490,895.0,39248.61
A087491,792.0,81833.73
A087492,1250.0,124147.82
A087493,518.0,87316.49
A087494,739.0,48644.48
A087495,440.0,49626.49
A087496,676.0,40488.2
A087497,1255.0,64197.98
A087498,483.0,71592.62
A087499,834.0,25255.17
A087500,459.0,50688.65
A087501,1560.0,81938.46
A087502,1583.0,56488.3
A087503,593.0,51773.27
A087504,654.0,47280.64
A087505,1568.0,53690.03
A087506,1212.0,66768.87
A087507,557.0,33560.95
A087508,870.0,102513.44
A087509,1542.0,62668.69
A087510,640.0,86166.58
A087511,713.0,93499.0
A087512,1576.0,70446.76
A087513,694.0,121040.56
A087514,887.0,77002.12
A087515,953.0,51754.17
A087516,1242.0,31931.13
A087517,921.0,52987.77
A087518,764.0,62606.77
A087519,479.0,56327.76
A087520,1489.0,47855.69
A087521,1365.0,100814.56
A087522,426.0,54436.18
A087523,1395.0,26514.94
A087524,1204.0,95161.94
A087525,1230.0,44715.45
A087526,1006.0,54598.37
A087527,1244.0,30413.05
A087528,1390.0,46812.99
A087529,1108.0,69310.66
A087530,1074.0,91992.04
A087531,968.0,102051.19
A087532,1342.0,51084.42
A087533,1544.0,48355.16
A087534,1349.0,82476.42
A087535,1479.0,68557.49
A087536,1585.0,61531.27
A087537,1177.0,94467.74
A087538,1548.0,106449.71
A087539,584.0,46657.1
A087540,1466.0,58638.51
A087541,1274.0,106554.16
A087542,1472.0,73846.88
A087543,1122.0,125564.27
A087544,1147.0,83525.29
A087545,1513.0,139986.51
A087546,1131.0,73232.59
A087547,443.0,116537.43
A087548,1484.0,94813.86
A087549,613.0,80615.56
A087550,713.0,85514.87
A087551,1544.0,98725.58
A087552,1098.0,48183.8
A087553,1135.0,35866.86
A087554,445.0,77060.07
A087555,465.0,85955.04
A087556,1096.0,94856.83
A087557,1086.0,72063.51
A087558,1439.0,78275.9
A087559,1458.0,109665.81
A087560,1204.0,74876.99
A087561,1290.0,26366.34
A087562,866.0,37663.44
A087563,526.0,47857.38
A087564,1111.0,27973.7
A087565,581.0,46199.5
A087566,637.0,74168.62
A087567,985.0,35632.09
A087568,1555.0,63405.45
A087569,1012.0,127963.25
A087570,1570.0,101088.47
A087571,1247.0,71617.59
A087572,1435.0,60556.46
A087573,523.0,58961.58
A087574,892.0,33497.46
A087575,688.0,90211.75
A087576,1221.0,93171.03
A087577,1238.0,137723.66
A087578,1579.0,110452.48
A087579,1226.0,49724.43
A087580,718.0,84942.04
A087581,1546.0,61613.82
A087582,905.0,69822.33
A087583,1309.0,85133.35
A087584,1018.0,31606.92
A087585,1193.0,131059.02
A087586,1325.0,59118.32
A087587,1436.0,90824.17
A087588,744.0,53289.34
A087589,1270.0,98850.34
A087590,1362.0,104854.56
A087591,1350.0,88454.03
A087592,836.0,43953.73
A087593,742.0,108465.86
A087594,937.0,57095.71
A087595,1373.0,95552.48
A087596,1084.0,113611.3
A087597,1155.0,26826.11
A087598,1212.0,77949.16
A087599,787.0,26334.09
A087600,848.0,107845.41
A087601,1530.0,100813.57
A087602,583.0,43854.92
A087603,1355.0,86917.98
A087604,616.0,26144.79
A087605,853.0,33249.5
A087606,1485.0,92997.55
A087607,1154.0,47426.11
A087608,1394.0,88919.75
A087609,811.0,76256.07
A087610,1302.0,104007.5
A087611,928.0,84963.58
A087612,850.0,41836.31
A087613,738.0,109671.31
A087614,1036.0,91835.86
A087615,1315.0,32569.35
A087616,1427.0,62793.68
A087617,615.0,117311.15
A087618,695.0,108849.47
A087619,1024.0,66098.87
A087620,1314.0,68299.41
A087621,1292.0,119864.83
A087622,965.0,33427.59
A087623,1429.0,60099.04
A087624,1265.0,40632.57
A087625,1012.0,26118.12
