user_id,num_accounts,txn_count,total_txn_amount,avg_portfolio_value
U41536,2,64,156108.94,68847.11
U41537,6,118,307421.29,49991.62
U41540,2,72,194878.87,94706.26
U41541,1,11,30400.61,23711.57
U41542,5,170,461109.62,89006.36
U41544,2,43,100398.97,37399.18
U41545,2,73,218879.66,106186.48
U41546,3,42,101535.69,28937.33
U41548,4,67,174482.6,41719.85
U41550,2,81,227587.35,112004.51
U41551,2,86,253957.3,122080.94
U41552,1,10,28448.07,22097.83
U41553,4,69,191257.08,46676.6
U41554,1,38,109767.5,92953.04
U41555,4,134,376010.85,93014.87
U41556,2,62,158504.28,90526.39
U41557,1,43,123280.25,113451.05
U41558,1,46,119402.19,105007.67
U41559,2,82,206054.63,89947.42
U41560,3,117,330107.76,108352.44
U41561,1,37,87597.79,65590.13
U41562,3,101,280245.21,71330.65
U41563,1,49,134728.19,113977.35
U41564,1,42,115263.09,98128.29
U41565,1,38,95943.14,89585.54
U41567,5,141,403457.91,90038.26
U41568,4,83,235167.2,77319.18
U41569,1,28,68500.96,56479.88
U41570,2,68,183229.27,68644.13
U41571,4,97,270048.75,64132.35
U41572,1,48,136962.78,88956.5
U41573,4,123,325187.56,77847.57
U41574,1,48,144681.41,124725.17
U41575,1,42,115869.7,103329.08
U41577,4,117,319182.08,67616.76
U41578,1,39,117493.33,104239.27
U41579,3,40,96400.82,22290.36
U41580,1,45,112903.23,92379.69
U41581,2,74,209818.36,96747.99
U41582,1,34,88924.76,83812.42
U41583,4,107,299355.87,75967.48
U41584,4,121,365476.26,84202.84
U41586,3,124,346757.5,107357.42
U41587,2,42,98436.05,48699.9
U41588,1,44,121946.2,101654.24
U41589,2,80,224428.46,105049.62
U41590,4,132,348711.55,80894.52
U41591,3,60,156692.28,48820.42
U41592,1,14,36290.45,36290.45
U41593,3,69,205836.22,62902.1
U41594,4,134,375005.63,101128.32
U41595,3,74,207761.62,87028.72
U41596,5,135,348559.02,67340.52
U41597,4,145,422524.17,96943.68
U41598,4,165,473232.51,105526.86
U41599,5,171,457400.46,77714.71
U41600,1,10,36440.1,23191.08
U41601,3,129,318136.07,89233.78
U41602,1,29,76570.97,59668.65
U41603,1,46,141438.81,131838.01
U41604,1,23,56460.44,48087.1
U41605,3,54,140127.13,47085.7
U41606,3,69,203046.24,76545.43
U41608,3,113,301892.42,89325.12
U41609,2,46,149442.45,70664.14
U41610,2,66,183381.46,72108.72
U41611,3,125,345929.99,95554.96
U41613,1,45,119765.1,102230.88
U41614,3,94,245276.37,76889.23
U41615,3,77,216772.69,68460.62
U41616,2,54,134063.81,64783.85
U41617,1,37,109145.99,88519.59
U41618,1,41,107961.96,74516.98
U41619,5,140,427010.31,87466.32
U41620,3,141,389915.07,111094.01
U41621,4,133,386431.66,87319.54
U41623,1,33,94479.58,83463.42
U41624,1,48,117084.79,81043.25
U41625,3,85,190951.13,66161.66
U41626,4,118,301347.9,64606.13
U41628,1,22,59896.52,53565.26
U41629,1,48,131882.04,122471.0
U41630,1,17,54558.83,44690.31
U41631,1,34,82537.09,54007.73
U41632,2,38,104800.57,57277.43
U41633,2,74,204264.57,79644.62
U41634,3,96,280310.09,91607.83
U41635,2,63,167999.29,75650.84
U41637,3,89,242995.74,70972.01
U41639,1,19,46535.71,41271.95
U41640,3,106,287900.1,87998.88
U41641,1,27,69134.25,64756.37
U41642,2,63,177185.4,85071.38
U41643,4,121,338172.36,91827.44
U41644,1,16,35399.96,29268.06
U41645,1,34,101132.07,81565.83
U41646,1,19,50291.74,36554.66
U41647,4,85,254328.98,60321.43
U41648,1,40,121086.58,106520.16
U41649,1,10,23219.13,23219.13
U41651,1,33,88789.0,73485.84
U41652,2,26,66511.71,32038.99
U41653,1,43,101816.28,90029.56
U41654,2,64,159160.81,96482.31
U41657,3,115,278025.6,85054.73
U41658,1,12,35848.72,32380.5
U41659,1,27,67471.32,55047.08
U41660,1,37,114402.61,107292.49
U41662,1,32,94975.55,75927.05
U41663,1,16,45698.54,39295.88
U41664,4,102,301722.25,90370.48
U41665,1,46,118160.37,89354.7
U41666,4,125,349498.52,77625.07
U41667,3,77,216885.52,78825.71
U41668,1,22,68685.96,52455.46
U41669,2,52,148780.62,72560.91
U41670,3,122,320073.01,98415.68
U41671,1,21,65455.19,55225.31
U41672,2,87,215782.79,90370.45
U41673,3,79,215729.59,85950.46
U41674,2,85,245505.03,111385.59
U41675,4,134,358673.78,88322.72
U41676,1,14,43974.74,30153.2
U41677,2,56,154399.13,74999.02
U41678,3,77,203963.07,68142.14
U41679,3,64,192187.2,47327.34
U41680,1,23,65316.74,57773.44
U41681,2,61,138347.75,55639.44
U41682,1,14,38273.46,35968.86
U41683,1,12,31230.28,27955.98
U41684,1,50,145591.2,124630.33
U41685,2,51,139700.01,62091.02
U41686,5,147,409718.97,71930.55
U41687,4,87,235293.23,54686.16
U41688,2,55,162343.9,77442.13
U41689,1,38,108941.53,98361.97
U41690,3,84,211377.17,63481.21
U41691,2,65,176860.04,78398.71
U41692,3,83,245371.13,73214.47
U41693,1,17,30999.66,20044.22
U41694,3,99,289087.98,85106.98
U41695,5,159,453480.79,88832.6
U41696,3,106,297316.86,109357.19
U41697,1,49,122862.27,94763.33
U41698,1,38,100201.38,86125.48
U41700,3,62,170216.1,51429.26
U41701,1,31,93891.61,68796.11
U41702,3,116,315306.02,95652.97
U41706,2,44,122862.57,49487.27
U41707,3,105,287275.86,77816.68
U41708,2,26,76537.83,38926.75
U41709,1,42,113237.88,108723.64
U41710,1,15,41519.7,41519.7
U41711,1,45,111450.72,85188.62
U41712,2,94,240955.01,95643.9
U41713,2,56,175850.19,79383.48
U41714,4,128,359655.19,96836.41
U41715,1,48,129345.99,106922.41
U41716,1,43,113047.74,106563.48
U41717,1,42,107504.42,90298.24
U41718,1,26,77186.85,77186.85
U41720,3,93,234943.48,67319.16
U41721,2,91,261580.63,108659.42
U41722,1,28,83300.15,72109.95
U41723,1,34,111371.84,90908.89
U41724,3,111,330355.97,106323.97
U41725,5,162,454225.92,90633.77
U41726,2,31,74569.92,36568.89
U41727,3,101,318029.85,102386.9
U41728,2,66,187680.46,66681.47
U41730,1,16,38058.1,31003.98
U41731,1,14,38249.69,30976.79
U41732,5,92,275930.06,65384.73
U41733,3,89,254470.19,89388.27
U41735,3,84,234448.42,73517.6
U41736,4,120,310435.51,85949.89
U41737,5,183,437056.58,78697.93
U41738,1,47,143979.74,126713.7
U41739,2,29,74422.56,28684.6
U41740,3,73,194698.61,87157.26
U41741,2,64,179614.39,96052.45
U41742,2,43,112279.79,56303.09
U41745,2,44,116362.11,52598.52
U41746,3,83,233498.98,74768.96
U41747,3,91,233328.49,74658.43
U41748,1,36,96233.91,78292.89
U41750,4,107,288413.04,68738.79
U41751,5,147,429386.69,84913.51
U41752,2,73,214452.54,94243.79
U41753,4,90,272774.78,79230.52
U41754,1,38,96536.84,70559.08
U41755,2,52,156886.13,78454.31
U41757,1,46,119299.17,88209.25
U41759,2,44,113357.36,60852.04
U41760,1,21,55021.54,50073.62
U41761,1,31,95214.01,84322.63
U41763,3,45,133414.92,43600.36
U41765,1,19,53760.05,37565.75
U41766,1,33,101086.16,72146.16
U41767,3,89,234223.41,85545.98
U41768,2,50,143165.06,62000.73
U41769,1,48,132110.03,92572.49
U41770,5,154,449800.42,86701.63
U41771,3,108,294723.17,81935.23
U41772,2,62,176762.88,75835.52
U41773,2,83,215156.03,93653.48
U41774,2,75,208426.04,97212.56
U41776,1,44,102714.2,94161.38
U41777,2,46,129467.78,53702.05
U41778,3,66,172727.19,60549.64
U41779,2,55,182490.24,96967.05
U41781,2,90,264738.75,115315.13
U41782,4,65,198660.91,47322.46
U41783,3,114,301892.68,85662.61
U41784,2,82,192021.48,72054.81
U41786,4,87,234249.22,57176.79
U41787,1,27,83972.43,77131.81
U41788,2,32,86687.08,36829.68
U41789,3,124,361813.58,104697.78
U41790,2,70,174008.62,72588.66
U41791,3,64,167707.64,51002.32
U41792,1,14,37847.45,35138.11
U41793,1,32,111902.09,107743.83
U41795,1,43,108753.83,86426.13
U41796,1,35,111687.25,94078.89
U41797,2,58,182930.04,88148.19
U41798,1,40,107941.97,81078.25
U41799,4,172,445294.89,90658.33
U41800,2,49,142499.53,61779.5
U41801,2,27,84390.31,36310.98
U41802,3,110,313520.19,108990.27
U41803,2,85,237857.56,107822.36
U41804,2,84,261633.67,116493.48
U41805,3,78,206976.23,64508.14
U41806,4,138,389955.37,77435.13
U41807,1,44,142235.77,125619.55
U41809,1,39,109325.09,94288.51
U41811,4,102,274064.02,79474.25
U41813,2,72,221058.46,98272.22
U41814,4,83,202510.06,40830.43
U41815,2,48,131242.75,60252.37
U41816,1,27,59466.53,42763.15
U41817,4,87,236390.59,64927.32
U41818,2,39,98813.98,51875.69
U41820,2,75,219469.61,108988.6
U41821,2,48,123345.07,59179.5
U41822,1,36,90450.39,82935.27
U41823,2,43,131110.75,63711.52
U41824,3,108,286951.79,94858.24
U41825,3,102,255384.96,74851.6
U41826,1,19,63467.94,59398.72
U41827,1,50,163988.57,143459.77
U41828,2,45,138371.97,57015.69
U41829,4,92,260804.67,63349.38
U41830,3,94,255152.74,79523.8
U41832,2,59,157124.39,81606.34
U41833,1,42,82634.33,69748.63
U41834,2,44,138198.0,59665.28
U41835,1,39,118045.9,101464.4
U41836,5,167,463768.76,79233.62
U41837,2,48,138316.3,81926.1
U41840,1,42,106808.71,87765.66
U41841,2,36,105272.09,59472.25
U41842,2,52,148377.37,76148.39
U41844,6,202,471423.71,65333.89
U41845,3,90,253552.76,75241.45
U41846,2,58,183150.84,96655.76
U41847,4,105,305529.68,75586.28
U41848,1,16,36224.09,31691.47
U41849,1,10,34099.67,34099.67
U41850,3,100,284734.15,91199.18
U41851,3,57,159809.64,60824.23
U41852,1,48,111741.94,90071.68
U41853,4,163,416050.9,87339.07
U41855,3,78,214279.07,59997.0
U41857,1,12,25565.3,20491.86
U41858,1,46,114130.56,77916.3
U41859,1,41,115215.42,86749.02
U41860,2,51,154809.66,89466.45
U41861,2,47,140711.89,65453.7
U41862,3,89,233348.19,66946.5
U41863,3,60,197482.02,67718.74
U41864,3,109,295551.94,86025.26
U41865,1,36,100945.17,94269.25
U41866,2,66,186295.57,88420.54
U41867,4,96,259487.07,52991.88
U41868,1,41,137514.94,109903.26
U41869,1,46,125428.45,122395.83
U41870,5,140,362566.92,64905.92
U41871,2,56,145296.23,59583.71
U41872,2,73,193377.5,89850.72
U41873,2,83,203195.09,85344.98
U41874,1,31,95213.06,90752.42
U41875,1,38,119994.17,101189.77
U41876,2,64,194450.61,82756.18
U41877,2,90,229143.26,100522.17
U41878,5,157,453604.26,94978.34
U41879,1,44,113407.59,76373.63
U41880,2,36,113290.27,58283.52
U41881,1,35,91431.54,63454.46
U41882,2,60,170885.34,106400.27
U41883,1,44,120404.42,101400.16
U41885,3,77,216856.35,83970.22
U41886,2,49,132855.48,61589.0
U41887,3,39,112843.03,36281.31
U41888,4,97,268019.01,71811.49
U41889,5,172,446087.3,78372.85
U41890,2,45,124304.64,77503.24
U41892,4,158,474259.57,117674.3
U41894,5,149,449745.1,106127.04
U41895,2,31,84052.13,32019.16
U41896,2,86,241218.94,109312.99
U41897,2,48,126996.82,52957.07
U41898,2,77,224178.76,99198.71
U41899,1,43,120541.46,111766.64
U41900,1,40,121806.15,115037.67
U41901,2,64,187391.53,111070.19
U41902,1,49,125379.13,105975.63
U41904,2,59,139654.32,67701.25
U41905,1,43,136080.53,136080.53
U41907,2,42,112613.15,46136.62
U41908,1,25,59024.6,48736.46
U41909,4,133,344701.46,74436.34
U41911,3,79,225787.93,72114.93
U41912,2,48,130070.93,57968.45
U41913,1,39,124211.91,106599.41
U41914,1,23,64115.51,51747.15
U41915,1,22,68933.96,59263.8
U41916,1,34,74068.52,66109.4
U41918,4,132,336337.47,73810.46
U41919,2,57,152294.47,71727.04
U41920,3,50,136156.9,47099.25
U41921,4,89,242379.34,59532.79
U41922,3,104,260055.59,88499.11
U41923,1,32,96027.77,89117.85
U41926,3,84,229709.09,72607.51
U41927,1,28,80356.94,61940.07
U41928,3,76,194326.95,67368.74
U41929,1,43,107243.19,91512.75
U41931,1,18,56053.63,48594.51
U41932,1,15,45644.48,39644.26
U41934,2,57,146652.22,63733.17
U41935,3,50,112356.45,31219.05
U41936,3,88,245459.71,80776.46
U41937,1,20,47288.49,39771.11
U41939,4,99,284320.6,86897.76
U41940,1,46,136309.42,127715.9
U41941,2,66,153792.76,71925.22
U41942,1,48,137551.38,111573.46
U41943,2,92,257603.83,111768.4
U41944,4,106,297944.39,70017.76
U41945,3,107,291181.42,94250.38
U41946,2,40,114910.42,44910.33
U41947,2,63,159926.43,81306.85
U41948,3,46,135169.3,40231.78
U41949,2,35,98176.99,47238.31
U41950,1,10,27535.63,27535.63
U41951,1,43,108789.34,93137.88
U41952,3,101,272325.23,96004.86
U41953,1,13,36774.27,36774.27
U41955,3,83,203332.61,53637.59
U41956,1,42,115058.37,107618.41
U41957,1,12,23464.86,23464.86
U41958,1,16,38416.4,22404.1
U41959,1,38,97922.14,76733.32
U41960,2,61,194342.6,117202.3
U41961,5,137,362208.37,69931.67
U41962,1,37,93673.01,76824.41
U41963,4,109,303298.91,86086.52
U41964,1,31,83545.04,56440.46
U41965,1,37,112791.4,74139.66
U41966,2,69,169966.28,75810.19
U41967,4,135,347441.26,84628.52
U41968,2,32,81019.92,40073.99
U41969,2,58,130906.06,56652.91
U41970,2,55,137028.42,59154.21
U41971,2,46,148721.96,73914.06
U41972,3,95,251088.29,84271.74
U41973,2,83,216593.39,94430.39
U41975,4,111,317226.07,83759.52
U41976,6,168,513099.92,85846.2
U41977,4,89,269455.68,79572.27
U41978,2,33,88635.2,43654.51
U41979,4,151,409878.59,88805.85
U41980,3,117,310786.42,89078.36
U41981,4,99,272673.98,59714.26
U41983,1,44,123832.4,101961.72
U41984,3,117,329793.9,92913.98
U41986,4,100,264467.02,58535.53
U41987,2,81,203769.58,94180.23
U41988,2,62,170585.9,78029.09
U41989,2,62,182710.0,79188.99
U41990,2,50,126969.53,69408.6
U41991,2,55,155223.37,77154.01
U41992,1,33,101227.78,99840.1
U41993,1,33,102295.45,85038.09
U41994,1,36,101195.89,96172.47
U41995,5,156,423854.83,80868.6
U41996,1,46,145651.71,109417.24
U41997,3,87,215730.42,66120.44
U41998,1,40,112776.47,93247.35
U41999,3,67,170852.55,57028.1
U42000,4,185,518738.79,117524.96
U42001,2,67,181748.68,80774.03
U42002,3,99,284432.0,80598.46
U42003,2,55,148680.41,56807.9
U42004,1,26,83302.33,80488.49
U42005,3,108,295233.14,86794.8
U42006,2,46,125200.08,65346.52
U42007,5,139,402445.06,75201.9
U42008,4,106,256881.37,54597.43
U42009,1,10,25810.96,10959.59
U42010,1,12,29991.63,22074.55
U42011,1,30,84655.19,80248.77
U42012,1,50,131083.65,98480.47
U42013,1,38,116516.89,100026.95
U42014,4,115,329377.5,82862.37
U42015,1,47,131375.98,118310.76
U42017,1,22,70402.99,58831.79
U42018,1,12,32649.35,32649.35
U42019,2,69,190603.95,100846.6
U42020,2,45,119578.05,56870.4
U42021,1,20,50699.48,50699.48
U42023,4,130,356937.61,80489.73
U42024,1,24,81395.9,81395.9
U42025,3,122,331416.0,103065.03
U42026,3,93,247810.37,75351.23
U42027,3,100,273454.26,92746.24
U42028,3,54,152215.5,55975.64
U42029,2,85,220281.55,96101.97
U42030,2,70,201575.62,83933.13
U42031,3,107,281458.01,86830.55
U42033,2,55,153277.43,95545.7
U42034,1,11,36070.99,32813.71
U42036,4,94,269129.09,74081.95
U42037,2,44,99150.16,48232.18
U42038,2,64,172175.95,56902.25
U42039,3,109,269759.16,76155.56
U42041,3,90,274841.73,92908.69
U42042,4,106,286661.77,70808.55
U42045,3,101,289782.69,95474.28
U42047,4,148,374560.68,77666.04
U42048,2,43,122864.17,74297.72
U42049,1,17,41124.79,33732.4
U42050,1,26,78274.0,68228.16
U42051,3,85,200597.22,58185.57
U42052,1,42,102128.32,86918.92
U42053,1,50,138948.93,102222.5
U42054,1,15,43188.18,40302.28
U42055,1,21,55329.7,44804.44
U42056,5,141,358152.22,63996.4
U42057,1,39,104310.16,82630.51
U42059,2,56,146755.84,68175.75
U42060,1,11,30153.37,30153.37
U42061,3,96,273573.47,93720.44
U42062,3,92,262751.07,91980.57
U42064,2,61,145813.16,62075.34
U42065,2,67,164667.85,62196.49
U42067,2,75,192219.77,70165.46
U42069,3,43,123864.74,42498.21
U42070,2,41,116148.74,35810.15
U42071,4,129,361928.15,87674.45
U42072,3,107,271017.75,76798.68
U42073,3,82,211781.55,64491.47
U42074,1,43,117069.47,98816.67
U42075,2,68,196404.89,87469.09
U42076,3,97,231352.49,62093.71
U42077,6,150,415425.19,75369.75
U42078,5,193,520995.31,95965.16
U42079,3,88,267703.26,91613.73
U42080,1,25,63379.61,61631.71
U42081,1,12,25439.12,25439.12
U42082,3,82,232577.94,70686.62
U42083,3,84,214393.25,73203.8
U42084,3,106,274229.72,80398.18
U42085,3,101,256113.6,75021.16
U42086,2,84,229501.91,105862.58
U42087,3,87,223626.62,78322.9
U42088,1,18,49053.4,43424.88
U42089,1,25,75708.36,64647.92
U42090,1,19,47260.96,47260.96
U42093,2,44,112406.7,56257.09
U42094,1,47,141627.3,118005.46
U42096,3,100,248217.78,81756.75
U42097,5,145,405744.65,76968.13
U42098,1,29,76874.52,70384.32
U42099,3,88,258959.22,98072.15
U42100,1,25,64998.95,49086.97
U42101,1,33,108302.0,108302.0
U42102,1,36,101629.51,90941.2
U42103,1,17,51992.08,45474.24
U42105,1,10,21037.02,17414.44
U42106,1,43,129092.51,110887.45
U42107,1,34,86760.21,66245.59
U42109,1,11,41249.4,41249.4
U42110,3,76,187368.82,71123.44
U42112,2,62,172971.92,75983.31
U42113,1,25,49915.76,38576.5
U42114,1,23,72346.93,63910.91
U42115,1,15,38926.74,35897.16
U42116,1,33,84718.25,73315.87
U42117,1,38,97616.21,87643.19
U42118,2,51,151384.71,59111.39
U42119,1,15,34148.36,34148.36
U42121,1,33,101132.91,96350.01
U42122,3,77,214322.97,61290.55
U42123,3,102,288216.1,77722.09
U42124,5,183,489032.73,88914.15
U42125,3,106,304135.76,86865.54
U42126,3,61,164135.0,71131.63
U42127,2,39,115770.8,54591.2
U42128,6,198,537407.89,92512.39
U42129,2,61,161661.23,66511.56
U42130,4,121,338319.38,95515.09
U42131,2,50,125255.25,61030.03
U42132,1,43,118306.76,96129.16
U42133,1,18,40574.07,31843.01
U42134,3,90,254061.56,82148.61
U42135,3,87,226678.67,73478.1
U42136,2,69,198646.24,85512.04
U42137,4,102,275395.34,58909.88
U42138,3,112,314801.35,109995.14
U42140,1,46,115345.67,96541.85
U42141,3,61,180023.89,66123.52
U42142,2,53,144066.54,67760.95
U42143,3,91,251712.73,82437.21
U42144,2,72,221698.75,108404.9
U42145,1,49,116715.77,106393.97
U42146,2,41,126107.49,61967.82
U42147,3,79,215136.45,73977.32
U42148,2,42,120217.0,38931.23
U42150,2,58,145449.66,59107.05
U42151,3,54,159337.08,53982.61
U42152,1,14,35878.59,35878.59
U42153,2,65,170567.38,69559.1
U42154,2,55,159347.97,78305.77
U42155,2,22,60570.93,24833.44
U42156,1,17,52053.16,43277.45
U42157,2,79,207497.8,89672.95
U42158,2,31,94317.25,48139.65
U42160,5,179,495552.26,85736.76
U42161,1,25,81581.17,59306.13
U42162,1,42,110916.28,87641.28
U42163,1,21,52358.5,44287.36
U42164,3,88,272729.61,91002.17
U42166,3,77,210893.97,64299.83
U42167,2,31,92808.72,41675.75
U42168,2,45,96438.76,44402.33
U42169,2,44,99916.11,39979.91
U42170,1,14,44172.24,40057.92
U42171,2,84,231389.14,110497.91
U42173,3,61,165739.67,47186.55
U42174,2,31,86442.29,43106.59
U42175,2,72,206582.47,98423.35
U42176,4,124,336310.62,75837.06
U42177,3,137,386361.89,109869.95
U42178,5,169,480163.42,86361.39
U42180,2,76,191532.25,86888.15
U42181,3,62,179035.5,57617.8
U42182,1,20,55378.33,42459.35
U42183,1,40,114486.89,101082.39
U42184,5,131,384462.59,85355.22
U42185,2,76,206362.97,95350.38
U42186,3,76,227132.54,82118.8
U42187,4,113,293233.36,76884.21
U42188,3,96,258108.2,89410.0
U42189,4,85,254003.07,76257.62
U42190,1,10,37457.62,37457.62
U42191,2,64,168669.91,76759.67
U42192,3,95,281673.3,97289.78
U42193,3,99,276339.67,85069.26
U42195,2,59,147358.61,67305.45
U42196,1,31,84880.08,76298.38
U42197,3,89,270110.72,75985.43
U42198,3,64,174654.03,51210.04
U42199,1,45,129654.68,100139.54
U42200,5,151,440854.01,82686.06
U42201,3,93,265389.91,76688.75
U42202,1,32,77197.14,70207.2
U42203,1,15,45494.48,40881.32
U42204,3,86,279065.55,88503.85
U42205,4,136,364556.23,85505.89
U42206,1,12,27786.94,22452.52
U42207,1,34,101860.39,88944.01
U42209,1,11,34385.12,32670.2
U42210,1,40,110214.3,96985.22
U42211,1,16,53254.28,46498.88
U42213,2,56,155914.92,88860.54
U42214,2,61,176183.96,84638.05
U42215,3,61,153476.44,55134.16
U42216,1,35,111043.21,98475.41
U42217,2,61,148148.56,60922.83
U42219,2,78,231474.14,109120.2
U42220,1,44,127500.57,121882.33
U42221,1,45,126714.71,118958.19
U42222,1,42,124412.45,108154.23
U42223,2,35,102515.64,46117.8
U42224,2,69,204404.51,87465.72
U42226,2,84,231676.33,99444.82
U42227,3,104,280623.17,92697.83
U42228,3,96,280704.39,93991.47
U42229,2,36,88536.12,37152.31
U42230,2,42,113947.42,60752.9
U42231,3,68,182431.05,70503.5
U42233,1,46,121250.88,105457.25
U42234,2,53,147776.94,83852.54
U42235,4,128,306530.87,74683.71
U42237,3,106,297985.23,101867.08
U42238,2,66,188466.27,91089.71
U42239,6,188,538921.38,80560.3
U42240,4,86,232982.04,49616.37
U42241,1,11,39753.5,39753.5
U42242,1,45,116281.79,90811.27
U42243,2,51,143217.22,78343.66
U42244,1,33,95646.13,77729.27
U42245,3,110,308698.03,91371.52
U42246,2,56,166296.81,70035.22
U42247,1,42,118107.98,117143.96
U42248,5,129,367299.42,77830.56
U42250,4,120,337882.4,92182.69
U42251,2,61,165842.89,80615.01
U42252,2,74,211392.77,75863.52
U42254,3,91,244901.12,81272.16
U42255,3,77,216038.8,69804.14
U42256,3,85,268084.75,80403.51
U42257,4,92,256777.16,69445.69
U42258,1,43,116644.37,103136.73
U42259,1,47,121870.61,95886.49
U42261,5,197,526030.9,88278.18
U42262,6,230,607077.03,87873.79
U42263,1,26,65913.78,57586.34
U42264,2,69,191166.93,83918.96
U42265,3,67,176488.75,85791.96
U42266,2,51,126922.6,58910.79
U42267,1,15,49803.03,41174.89
U42268,1,13,36550.05,33512.79
U42269,2,79,216419.2,101232.12
U42270,4,135,367240.35,79638.2
U42272,1,32,83502.3,71793.32
U42273,1,41,105136.39,84031.37
U42274,4,142,392811.64,92438.21
U42275,1,26,57327.35,37854.05
U42276,4,155,438509.3,92363.55
U42277,2,32,78588.26,34079.16
U42279,3,112,319453.92,98966.28
U42280,4,102,256088.2,71269.55
U42281,2,70,185677.8,89418.86
U42282,1,14,35441.06,31541.94
U42283,2,57,145288.92,60445.68
U42284,1,23,54278.16,44525.76
U42285,1,40,117434.16,98810.28
U42286,1,29,82871.82,74704.3
U42287,3,67,191538.65,60714.39
U42288,4,145,402333.49,101637.88
U42289,2,65,193386.54,89957.32
U42290,4,122,329884.78,94804.55
U42291,3,78,209589.41,59022.97
U42292,2,82,225620.44,93887.36
U42294,2,52,139379.69,76714.42
U42295,1,50,134957.31,113162.09
U42296,2,56,181055.27,111677.55
U42297,3,53,163558.77,48797.68
U42298,1,50,119618.07,98885.75
U42299,1,46,128180.16,117152.22
U42300,1,37,109641.56,97687.8
U42301,2,67,174567.93,61511.25
U42302,3,95,274606.43,88601.47
U42303,1,13,36631.09,30181.55
U42304,2,44,114603.16,52528.94
U42305,2,56,189738.37,84589.67
U42306,2,43,129719.79,71655.41
U42307,2,50,138159.83,50309.14
U42308,1,16,45903.45,45903.45
U42311,1,25,69315.59,52057.45
U42312,2,55,187839.04,88737.67
U42313,2,60,175090.0,78756.7
U42314,1,18,60584.64,55523.18
U42315,2,39,107084.53,51524.24
U42316,8,203,589889.97,84166.72
U42317,2,49,118877.95,57372.44
U42318,3,88,231410.03,86710.44
